Name,ID,age,pos,HFA,POW,EYE,END,CTL,STF,ARM,FLD,GRADE,height,weight,pos2,throws,bats,arm_st,basespeed,hit_gb,hit_pull,hit_middle,hit_opp,hit_ab, hit_hit, hit_2b, hit_3b, hit_hr, hit_walk, hit_k,hit_avg_l,hit_avg_r,hit_obp_l,hit_obp_r,hit_slg_l,hit_slg_r,pit_gb, pit_end,pit_ab, pit_hit, pit_2b, pit_3b, pit_hr, pit_walk, pit_k,numpitches,pit1,qual_1, avg_1_l, avg_1_r, obp_1_l, obp_1_r, slg_1_l, slg_1_r,pit2,qual_2, avg_2_l, avg_2_r, obp_2_l, obp_2_r, slg_2_l, slg_2_r,pit3,qual_3, avg_3_l, avg_3_r, obp_3_l, obp_3_r, slg_3_l, slg_3_r,pit4,qual_4, avg_4_l, avg_4_r, obp_4_l, obp_4_r, slg_4_l, slg_4_r,pit5,qual_5, avg_5_l, avg_5_r, obp_5_l, obp_5_r, slg_5_l, slg_5_r,pit6,qual_6, avg_6_l, avg_6_r, obp_6_l, obp_6_r, slg_6_l, slg_6_r,of_rng, if_rng, fldper, p, c, b1, b2, b3, ss, lf, cf, rf
Ralph Busch,1841,18,RF,40,10,82,50,10,10,93,70,73,211,RF,R,R,8.12,3.30,0.64,0.38,0.39,0.23,600,131,22,3,4,66,82,0.225,0.211,0.304,0.286,0.295,0.268,0.49,2.80,84,30,8,1,5,30,6,1,Fastball,1.00,0.368,0.356,0.539,0.523,0.672,0.648,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.94,3.59,0.986,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
Raymond Volden,1842,20,P,10,10,52,26,90,90,93,63,72,209,P,L,L,8.59,1.51,0.65,0.20,0.59,0.21,100,14,3,0,1,6,27,0.135,0.145,0.182,0.195,0.190,0.210,0.65,3.17,600,146,19,2,11,60,127,3,Fastball,0.33,0.217,0.234,0.284,0.305,0.301,0.334,Curve,0.40,0.237,0.254,0.304,0.325,0.321,0.354,Changeup,0.27,0.254,0.270,0.320,0.341,0.337,0.370,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.40,4.47,0.992,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tom Zimmerman,1844,22,P,10,10,41,94,93,50,90,58,75,201,P,R,R,8.88,1.50,0.73,0.30,0.46,0.24,100,17,2,1,0,5,34,0.176,0.164,0.217,0.202,0.222,0.198,0.46,5.62,600,168,56,6,32,47,109,5,Fastball,0.22,0.258,0.244,0.313,0.294,0.540,0.512,Curve,0.17,0.279,0.264,0.333,0.315,0.561,0.532,Slider,0.24,0.289,0.274,0.343,0.325,0.571,0.542,Changeup,0.19,0.303,0.289,0.358,0.339,0.585,0.556,Forkball,0.18,0.315,0.301,0.370,0.352,0.597,0.569,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.57,4.07,0.990,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mark Santos,1845,21,P,10,10,37,96,65,56,91,65,73,200,P,R,R,8.62,3.99,0.73,0.33,0.32,0.36,100,13,4,1,0,5,36,0.137,0.123,0.180,0.163,0.203,0.177,0.65,8.00,600,193,40,4,23,72,135,4,Fastball,0.43,0.310,0.293,0.385,0.363,0.518,0.484,Curve,0.22,0.333,0.315,0.407,0.385,0.541,0.506,Slider,0.27,0.342,0.325,0.416,0.394,0.550,0.515,Sinker,0.08,0.392,0.375,0.467,0.445,0.600,0.566,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.64,4.63,0.992,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jason Cokely,1847,20,P,10,10,57,49,100,64,88,44,71,191,P,L,R,8.40,2.29,0.68,0.13,0.57,0.30,100,16,4,0,0,5,22,0.166,0.154,0.208,0.192,0.212,0.188,0.47,4.19,600,175,55,6,32,45,141,4,Fastball,0.19,0.257,0.270,0.304,0.321,0.519,0.546,Slider,0.32,0.278,0.292,0.325,0.343,0.540,0.568,Changeup,0.30,0.291,0.305,0.339,0.356,0.554,0.581,Split Finger,0.18,0.312,0.325,0.359,0.376,0.574,0.601,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.05,2.78,0.991,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ray Zody,1849,21,P,10,10,25,97,93,24,100,53,73,206,P,R,R,8.61,3.37,0.58,0.34,0.41,0.25,100,13,3,0,0,3,37,0.136,0.124,0.164,0.147,0.173,0.147,0.43,8.00,600,176,42,5,24,42,96,6,Fastball,0.15,0.264,0.245,0.313,0.288,0.479,0.440,Curve,0.25,0.285,0.266,0.334,0.309,0.500,0.462,Slider,0.25,0.298,0.279,0.347,0.322,0.513,0.475,Changeup,0.17,0.316,0.297,0.365,0.341,0.532,0.493,Sinker,0.06,0.375,0.355,0.423,0.399,0.590,0.551,Forkball,0.12,0.346,0.326,0.394,0.370,0.561,0.522,2.18,3.57,0.992,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Robert Robison,1850,18,P,10,10,46,73,94,63,94,43,75,199,P,R,L,8.45,3.07,0.64,0.35,0.43,0.22,100,17,4,1,1,4,28,0.164,0.176,0.194,0.209,0.248,0.272,0.49,5.50,600,168,56,6,32,47,136,4,Fastball,0.24,0.261,0.252,0.314,0.303,0.540,0.522,Curve,0.23,0.281,0.272,0.334,0.323,0.560,0.542,Changeup,0.30,0.292,0.283,0.345,0.334,0.571,0.553,Forkball,0.23,0.307,0.298,0.361,0.350,0.586,0.569,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.46,2.68,0.987,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jeremiah Longfellow,1855,22,P,10,10,18,46,91,77,100,34,69,157,P,R,R,8.91,1.00,0.54,0.20,0.53,0.27,100,15,3,1,0,5,43,0.158,0.142,0.201,0.180,0.216,0.184,0.58,3.71,600,141,25,3,15,61,159,4,Fastball,0.34,0.221,0.206,0.293,0.275,0.351,0.323,Changeup,0.37,0.241,0.226,0.313,0.295,0.371,0.343,Sinker,0.10,0.278,0.264,0.351,0.333,0.409,0.381,Forkball,0.19,0.269,0.255,0.342,0.324,0.400,0.372,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.45,2.16,0.981,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Derrick Taylor,1856,20,P,10,10,52,98,88,69,94,45,77,227,P,R,R,8.65,2.78,0.56,0.28,0.43,0.28,100,13,4,1,1,4,24,0.135,0.125,0.169,0.158,0.229,0.211,0.65,8.00,600,159,32,4,19,43,125,4,Fastball,0.25,0.246,0.234,0.298,0.282,0.411,0.386,Curve,0.26,0.266,0.254,0.318,0.302,0.431,0.406,Slider,0.22,0.280,0.268,0.332,0.316,0.445,0.421,Changeup,0.28,0.288,0.276,0.340,0.324,0.453,0.429,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.34,2.89,0.991,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
John Fontaine,1857,18,P,10,10,51,51,100,43,100,61,74,194,P,R,R,8.70,1.47,0.56,0.36,0.48,0.16,100,15,4,0,0,5,26,0.156,0.144,0.198,0.183,0.201,0.179,0.48,3.45,600,175,42,5,24,62,108,3,Fastball,0.31,0.282,0.263,0.351,0.327,0.497,0.459,Slider,0.33,0.302,0.283,0.371,0.347,0.517,0.479,Changeup,0.36,0.314,0.295,0.383,0.359,0.529,0.491,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.08,4.34,0.972,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Justin Yauger,1859,18,P,10,10,30,91,96,69,100,51,75,209,P,L,L,8.79,3.78,0.54,0.32,0.45,0.23,100,14,4,0,1,3,35,0.133,0.147,0.156,0.174,0.195,0.225,0.60,4.37,600,179,32,3,18,47,108,4,Fastball,0.28,0.270,0.280,0.319,0.332,0.421,0.441,Curve,0.22,0.290,0.300,0.340,0.353,0.441,0.462,Slider,0.19,0.304,0.314,0.353,0.366,0.455,0.475,Changeup,0.31,0.309,0.319,0.359,0.372,0.460,0.481,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.59,3.41,0.992,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Walter Whaley,1860,18,P,10,10,50,97,91,95,96,44,76,216,P,R,R,8.69,3.69,0.73,0.33,0.35,0.32,100,16,4,1,0,6,29,0.169,0.151,0.219,0.196,0.238,0.202,0.37,7.83,600,174,53,6,31,52,156,3,Fastball,0.36,0.278,0.266,0.337,0.322,0.546,0.523,Curve,0.39,0.298,0.286,0.357,0.342,0.566,0.543,Slider,0.24,0.316,0.304,0.374,0.359,0.583,0.560,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.60,2.86,0.977,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Leo Dietz,1861,18,1B,10,39,87,30,10,10,57,10,72,199,1B,R,R,3.42,1.78,0.63,0.46,0.26,0.27,600,134,12,0,20,39,59,0.230,0.217,0.280,0.263,0.355,0.329,0.33,1.71,84,30,8,1,5,30,6,1,Fastball,1.00,0.370,0.354,0.542,0.521,0.676,0.643,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,1.15,1.24,0.950,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
Dan Scholten,1862,18,3B,64,10,82,16,10,10,93,80,74,195,3B,R,R,8.69,4.23,0.64,0.35,0.39,0.26,600,173,30,5,3,21,36,0.292,0.284,0.317,0.306,0.379,0.362,0.41,1.23,84,30,8,1,5,30,6,1,Fastball,1.00,0.368,0.357,0.538,0.524,0.671,0.649,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.97,5.57,0.983,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
Pete Moss,1863,18,2B,71,55,92,25,10,10,91,52,73,201,2B,R,R,4.39,4.47,0.40,0.15,0.71,0.14,600,151,19,2,6,43,39,0.259,0.242,0.312,0.290,0.336,0.302,0.60,1.56,84,30,8,1,5,30,6,1,Fastball,1.00,0.369,0.356,0.540,0.523,0.673,0.647,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,5.09,5.94,0.982,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Bob Zunkle,1864,21,SS,10,10,77,43,10,10,98,85,71,180,SS,R,R,8.04,5.26,0.72,0.40,0.48,0.12,600,111,16,4,0,86,100,0.193,0.178,0.297,0.278,0.242,0.213,0.46,2.33,84,30,8,1,5,30,6,1,Fastball,1.00,0.372,0.352,0.544,0.518,0.680,0.640,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,6.49,7.36,0.971,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
Charles Peeters,1865,18,C,48,10,55,28,10,10,85,26,72,189,C,R,R,5.94,2.30,0.58,0.28,0.50,0.21,600,146,16,0,13,26,68,0.248,0.238,0.281,0.269,0.345,0.326,0.52,1.65,84,30,8,1,5,30,6,1,Fastball,1.00,0.371,0.353,0.542,0.520,0.677,0.642,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,1.59,2.04,0.987,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mike Baltimore,1867,19,1B,53,10,57,33,10,10,44,10,74,220,1B,R,R,4.18,3.15,0.67,0.41,0.39,0.20,600,149,32,7,6,50,72,0.252,0.244,0.311,0.301,0.359,0.342,0.50,1.81,84,30,8,1,5,30,6,1,Fastball,1.00,0.369,0.355,0.540,0.522,0.674,0.646,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,1.82,2.42,0.989,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
Hub Viele,1869,20,C,48,10,91,44,10,10,36,53,73,194,C,R,R,3.36,2.40,0.72,0.40,0.35,0.25,600,149,24,3,6,54,53,0.256,0.239,0.322,0.299,0.342,0.307,0.37,2.39,84,30,8,1,5,30,6,1,Fastball,1.00,0.367,0.357,0.538,0.525,0.670,0.650,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,1.55,1.86,0.967,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Leonard Lerma,1871,22,1B,70,48,79,30,10,10,66,43,70,162,1B,L,L,5.42,3.16,0.69,0.25,0.39,0.36,600,150,22,3,4,69,53,0.244,0.257,0.319,0.336,0.306,0.333,0.40,1.71,84,30,8,1,5,30,6,1,Fastball,1.00,0.358,0.366,0.526,0.537,0.652,0.668,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.00,3.23,0.986,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
Tom Sperry,1872,18,2B,48,10,93,41,10,10,43,61,74,211,DH,R,R,4.54,3.35,0.57,0.39,0.39,0.22,600,149,19,0,6,38,56,0.254,0.241,0.301,0.284,0.324,0.298,0.46,2.13,84,30,8,1,5,30,6,1,Fastball,1.00,0.367,0.357,0.538,0.525,0.670,0.649,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,4.55,5.87,0.998,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Gary Gentry,1873,20,3B,21,31,74,41,10,10,68,65,74,200,3B,R,R,6.37,2.86,0.53,0.27,0.48,0.25,600,142,33,5,16,31,69,0.244,0.230,0.284,0.266,0.401,0.372,0.54,2.18,84,30,8,1,5,30,6,1,Fastball,1.00,0.370,0.354,0.541,0.521,0.675,0.644,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.31,3.44,0.993,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
Amal Walker,1875,18,SS,40,42,73,36,10,10,84,73,78,254,SS,R,L,8.43,3.17,0.65,0.41,0.31,0.29,600,123,33,3,5,78,85,0.197,0.214,0.286,0.307,0.277,0.310,0.62,1.92,84,30,8,1,5,30,6,1,Fastball,1.00,0.367,0.357,0.538,0.525,0.670,0.650,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,4.74,5.86,0.983,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
Bradley Kunstlinger,1876,18,LF,48,74,90,36,10,10,43,21,79,252,LF,R,R,4.66,3.59,0.70,0.34,0.44,0.21,600,159,14,11,2,36,67,0.271,0.260,0.314,0.300,0.345,0.323,0.37,1.92,84,30,8,1,5,30,6,1,Fastball,1.00,0.371,0.353,0.543,0.520,0.678,0.641,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.90,3.46,0.995,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
Francis Solid,1877,20,CF,26,24,82,47,10,10,92,65,73,185,CF,R,R,5.92,5.72,0.73,0.41,0.37,0.22,600,136,22,5,6,62,81,0.231,0.221,0.305,0.292,0.320,0.300,0.53,2.57,84,30,8,1,5,30,6,1,Fastball,1.00,0.369,0.355,0.541,0.522,0.674,0.645,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,5.95,4.76,0.998,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
Howard Venegas,1879,21,RF,87,67,59,20,10,10,93,55,76,219,RF,R,R,7.97,2.24,0.56,0.31,0.51,0.18,600,177,38,3,12,36,49,0.301,0.288,0.343,0.326,0.442,0.416,0.55,1.36,84,30,8,1,5,30,6,1,Fastball,1.00,0.369,0.356,0.540,0.523,0.673,0.647,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.86,2.51,0.989,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
Sly Pupo,1880,19,P,10,10,41,71,95,41,77,53,74,227,P,L,L,8.89,2.53,0.73,0.27,0.52,0.21,100,14,3,1,1,5,34,0.132,0.148,0.171,0.191,0.204,0.236,0.57,7.09,600,188,37,4,22,33,96,3,Fastball,0.27,0.286,0.303,0.320,0.341,0.462,0.496,Curve,0.26,0.306,0.323,0.340,0.361,0.482,0.516,Changeup,0.46,0.316,0.333,0.349,0.371,0.492,0.526,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.22,3.62,0.994,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Theodore Person,1881,20,P,10,10,52,90,61,55,100,60,73,179,P,R,R,9.43,3.73,0.68,0.31,0.47,0.22,100,17,2,1,0,4,24,0.179,0.161,0.213,0.191,0.227,0.193,0.63,4.34,600,193,40,4,23,72,139,5,Fastball,0.28,0.299,0.288,0.373,0.359,0.504,0.482,Curve,0.19,0.320,0.309,0.394,0.380,0.525,0.503,Slider,0.24,0.330,0.319,0.404,0.390,0.535,0.513,Changeup,0.24,0.342,0.331,0.416,0.402,0.547,0.525,Forkball,0.05,0.419,0.408,0.493,0.479,0.624,0.602,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.84,4.32,0.969,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Delmar Moore,1882,20,P,10,10,55,69,96,56,92,57,72,200,P,R,R,8.31,2.23,0.62,0.39,0.31,0.30,100,16,2,1,1,6,25,0.168,0.152,0.217,0.198,0.245,0.215,0.45,4.89,600,175,55,6,32,45,152,3,Fastball,0.29,0.280,0.265,0.331,0.312,0.557,0.526,Slider,0.36,0.300,0.285,0.351,0.332,0.577,0.546,Changeup,0.34,0.313,0.298,0.365,0.345,0.590,0.559,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.49,3.97,0.987,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Elias White,1883,21,P,10,10,42,96,78,100,93,67,72,183,P,L,L,9.36,2.89,0.61,0.22,0.46,0.33,100,15,4,1,1,6,35,0.143,0.157,0.189,0.207,0.226,0.254,0.59,7.92,600,146,38,4,22,74,265,5,Fastball,0.29,0.208,0.224,0.289,0.310,0.386,0.417,Curve,0.23,0.229,0.245,0.310,0.330,0.406,0.438,Slider,0.22,0.241,0.257,0.322,0.343,0.419,0.450,Split Finger,0.11,0.268,0.284,0.349,0.369,0.445,0.477,Forkball,0.14,0.273,0.288,0.353,0.374,0.450,0.482,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.18,4.85,0.979,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jacob Vogt,1884,21,P,10,10,32,100,100,44,96,31,73,212,P,L,L,9.04,1.74,0.73,0.33,0.36,0.31,100,14,3,0,0,4,36,0.133,0.147,0.164,0.182,0.156,0.184,0.46,8.00,600,154,37,4,22,60,131,3,Fastball,0.27,0.229,0.244,0.295,0.314,0.406,0.434,Slider,0.36,0.250,0.264,0.315,0.334,0.426,0.455,Changeup,0.36,0.263,0.277,0.328,0.347,0.439,0.468,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.02,2.05,0.981,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Matthew Tiegs,1885,21,P,10,10,38,95,92,47,87,52,76,230,P,R,R,8.58,3.77,0.71,0.16,0.47,0.37,100,15,2,0,0,3,32,0.160,0.140,0.187,0.162,0.189,0.151,0.50,8.00,600,176,34,4,20,49,132,3,Fastball,0.30,0.280,0.269,0.336,0.321,0.454,0.431,Slider,0.33,0.300,0.289,0.356,0.341,0.474,0.451,Changeup,0.37,0.312,0.301,0.367,0.353,0.486,0.463,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.81,3.56,0.977,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alfred Manzanarez,1887,22,P,10,10,22,83,94,87,84,47,74,206,P,R,R,9.21,1.86,0.66,0.32,0.46,0.23,100,16,3,0,0,6,43,0.167,0.153,0.217,0.198,0.205,0.175,0.34,7.47,600,148,36,4,21,47,166,5,Fastball,0.31,0.226,0.214,0.282,0.267,0.409,0.386,Curve,0.18,0.247,0.236,0.303,0.288,0.431,0.407,Slider,0.19,0.259,0.247,0.315,0.300,0.442,0.419,Changeup,0.17,0.273,0.261,0.329,0.313,0.456,0.432,Sinker,0.15,0.286,0.275,0.342,0.327,0.470,0.446,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.51,3.13,0.972,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lew Thompson,1888,21,P,10,10,27,45,93,88,98,64,74,209,P,R,R,9.03,1.30,0.70,0.19,0.51,0.30,100,17,3,1,0,4,38,0.177,0.163,0.210,0.193,0.233,0.207,0.59,3.45,600,156,49,5,28,76,136,2,Fastball,0.55,0.259,0.243,0.344,0.323,0.508,0.476,Changeup,0.45,0.279,0.263,0.364,0.344,0.528,0.496,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.15,4.54,0.992,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bill Wallace,1889,18,P,10,10,38,91,100,80,96,47,69,153,P,R,R,8.28,3.70,0.63,0.09,0.56,0.34,100,17,3,0,0,3,32,0.176,0.164,0.202,0.186,0.213,0.187,0.56,5.90,600,166,44,5,26,40,88,4,Fastball,0.30,0.263,0.243,0.312,0.285,0.493,0.452,Curve,0.30,0.283,0.263,0.332,0.305,0.513,0.472,Changeup,0.21,0.299,0.279,0.348,0.321,0.529,0.488,Forkball,0.19,0.312,0.291,0.360,0.334,0.542,0.500,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.90,3.07,0.991,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Clem Tschetter,1891,19,P,10,10,40,100,63,85,100,36,72,184,P,R,R,8.99,1.72,0.59,0.26,0.48,0.25,100,13,2,0,1,3,31,0.137,0.123,0.164,0.147,0.193,0.167,0.50,8.00,600,193,40,4,23,72,152,3,Fastball,0.46,0.313,0.300,0.388,0.371,0.519,0.493,Changeup,0.24,0.336,0.322,0.410,0.393,0.542,0.515,Sinker,0.30,0.345,0.332,0.419,0.402,0.551,0.525,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.65,2.24,0.990,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
